length,index,label,estimator,prefix_mode,L0,Lnm,Lm,score
32,690,0,semantic_kernel,nonmember_prefix,-66.988237804686435,-66.657083758645228,-66.457895091517699,0.99505653444703634
32,690,0,semantic_kernel,member_nonmember_contrast,-66.988237804686435,-66.657083758645228,-66.457895091517699,0.0029734871920096178
32,691,1,exact_match,no_prefix,-130.11782385988172,-128.25183330739637,-109.45053850428468,-130.11782385988172
32,691,1,exact_match,nonmember_prefix,-130.11782385988172,-128.25183330739637,-109.45053850428468,0.98565922410065232
32,691,1,exact_match,member_nonmember_contrast,-130.11782385988172,-128.25183330739637,-109.45053850428468,0.14449438397738645
32,691,1,cosine_similarity,no_prefix,-8.4855380405294962,-7.8082083213398565,-7.5992899688179687,-8.4855380405294962
32,691,1,cosine_similarity,nonmember_prefix,-8.4855380405294962,-7.8082083213398565,-7.5992899688179687,0.92017834155541955
32,691,1,cosine_similarity,member_nonmember_contrast,-8.4855380405294962,-7.8082083213398565,-7.5992899688179687,0.02462051923213715
32,691,1,semantic_kernel,no_prefix,-53.956209606093253,-49.089740600389632,-47.085751921341846,-53.956209606093253
32,691,1,semantic_kernel,nonmember_prefix,-53.956209606093253,-49.089740600389632,-47.085751921341846,0.9098070631493349
32,691,1,semantic_kernel,member_nonmember_contrast,-53.956209606093253,-49.089740600389632,-47.085751921341846,0.037141020351093693
32,692,0,exact_match,no_prefix,-263.72893047150058,-253.56295306353911,-270.32059707290551,-263.72893047150058
32,692,0,exact_match,nonmember_prefix,-263.72893047150058,-253.56295306353911,-270.32059707290551,0.96145293051548608
32,692,0,exact_match,member_nonmember_contrast,-263.72893047150058,-253.56295306353911,-270.32059707290551,-0.06354116698310916
32,692,0,cosine_similarity,no_prefix,-9.8437465354008555,-9.4483018673784311,-9.5455709827441453,-9.8437465354008555
32,692,0,cosine_similarity,nonmember_prefix,-9.8437465354008555,-9.4483018673784311,-9.5455709827441453,0.95982782910954734
32,692,0,cosine_similarity,member_nonmember_contrast,-9.8437465354008555,-9.4483018673784311,-9.5455709827441453,-0.0098813104356057224
32,692,0,semantic_kernel,no_prefix,-69.743033954799373,-64.932615756103274,-65.66956303131326,-69.743033954799373
32,692,0,semantic_kernel,nonmember_prefix,-69.743033954799373,-64.932615756103274,-65.66956303131326,0.93102654235240556
32,692,0,semantic_kernel,member_nonmember_contrast,-69.743033954799373,-64.932615756103274,-65.66956303131326,-0.010566607636937656
32,693,1,exact_match,no_prefix,-127.54369017381454,-118.84331300123323,-80.529019587025147,-127.54369017381454
32,693,1,exact_match,nonmember_prefix,-127.54369017381454,-118.84331300123323,-80.529019587025147,0.93178512272363634
32,693,1,exact_match,member_nonmember_contrast,-127.54369017381454,-118.84331300123323,-80.529019587025147,0.30040132414229165
32,693,1,cosine_similarity,no_prefix,-6.5785040662174241,-7.0639687823291162,-6.4088814600817692,-6.5785040662174241
32,693,1,cosine_similarity,nonmember_prefix,-6.5785040662174241,-7.0639687823291162,-6.4088814600817692,1.0737956093399255
32,693,1,cosine_similarity,member_nonmember_contrast,-6.5785040662174241,-7.0639687823291162,-6.4088814600817692,0.099579982873525208
32,693,1,semantic_kernel,no_prefix,-42.282933536860199,-44.09840096726245,-38.939780528692047,-42.282933536860199
32,693,1,semantic_kernel,nonmember_prefix,-42.282933536860199,-44.09840096726245,-38.939780528692047,1.0429361749184127
32,693,1,semantic_kernel,member_nonmember_contrast,-42.282933536860199,-44.09840096726245,-38.939780528692047,0.12200242525919751
32,694,0,exact_match,no_prefix,-168.41956283102613,-113.78194916968829,-144.66608360725701,-168.41956283102613
32,694,0,exact_match,nonmember_prefix,-168.41956283102613,-113.78194916968829,-144.66608360725701,0.675586299222524
32,694,0,exact_match,member_nonmember_contrast,-168.41956283102613,-113.78194916968829,-144.66608360725701,-0.18337617031196371
32,694,0,cosine_similarity,no_prefix,-7.9021649840071664,-7.3251224773926724,-7.2961318028642674,-7.9021649840071664
32,694,0,cosine_similarity,nonmember_prefix,-7.9021649840071664,-7.3251224773926724,-7.2961318028642674,0.92697665667796814
32,694,0,cosine_similarity,member_nonmember_contrast,-7.9021649840071664,-7.3251224773926724,-7.2961318028642674,0.003668700234312735
32,694,0,semantic_kernel,no_prefix,-52.11679472311571,-45.280736018942306,-46.067425472599005,-52.11679472311571
32,694,0,semantic_kernel,nonmember_prefix,-52.11679472311571,-45.280736018942306,-46.067425472599005,0.8688319429371707
32,694,0,semantic_kernel,member_nonmember_contrast,-52.11679472311571,-45.280736018942306,-46.067425472599005,-0.015094739763567486
32,695,1,exact_match,no_prefix,-192.42760656186351,-217.06665158856873,-231.54169809659766,-192.42760656186351
32,695,1,exact_match,nonmember_prefix,-192.42760656186351,-217.06665158856873,-231.54169809659766,1.1280431922785674
32,695,1,exact_match,member_nonmember_contrast,-192.42760656186351,-217.06665158856873,-231.54169809659766,-0.075223336020527512
32,695,1,cosine_similarity,no_prefix,-9.3197117660739579,-8.7650606438356107,-8.7643101933223075,-9.3197117660739579
32,695,1,cosine_similarity,nonmember_prefix,-9.3197117660739579,-8.7650606438356107,-8.7643101933223075,0.94048623646737517
32,695,1,cosine_similarity,member_nonmember_contrast,-9.3197117660739579,-8.7650606438356107,-8.7643101933223075,8.0522931624877096e-05
32,695,1,semantic_kernel,no_prefix,-59.760724882906274,-57.80698814234016,-57.53746994004311,-59.760724882906274
32,695,1,semantic_kernel,nonmember_prefix,-59.760724882906274,-57.80698814234016,-57.53746994004311,0.96730734534438434
32,695,1,semantic_kernel,member_nonmember_contrast,-59.760724882906274,-57.80698814234016,-57.53746994004311,0.0045099553732846683
32,696,0,exact_match,no_prefix,-240.12643327992993,-189.38653192537188,-249.48479828297528,-240.12643327992993
32,696,0,exact_match,nonmember_prefix,-240.12643327992993,-189.38653192537188,-249.48479828297528,0.7886950609248109
32,696,0,exact_match,member_nonmember_contrast,-240.12643327992993,-189.38653192537188,-249.48479828297528,-0.25027759558458607
32,696,0,cosine_similarity,no_prefix,-9.4597007006481491,-9.0692988761111923,-9.0017088638193297,-9.4597007006481491
32,696,0,cosine_similarity,nonmember_prefix,-9.4597007006481491,-9.0692988761111923,-9.0017088638193297,0.95873000247140927
32,696,0,cosine_similarity,member_nonmember_contrast,-9.4597007006481491,-9.0692988761111923,-9.0017088638193297,0.0071450476532763478
32,696,0,semantic_kernel,no_prefix,-64.429474836881838,-59.07667156124441,-61.085359331024172,-64.429474836881838
32,696,0,semantic_kernel,nonmember_prefix,-64.429474836881838,-59.07667156124441,-61.085359331024172,0.91691996110182039
32,696,0,semantic_kernel,member_nonmember_contrast,-64.429474836881838,-59.07667156124441,-61.085359331024172,-0.031176534883533055
32,697,1,exact_match,no_prefix,-210.88429838557261,-222.49922475395886,-217.80311129965028,-210.88429838557261
32,697,1,exact_match,nonmember_prefix,-210.88429838557261,-222.49922475395886,-217.80311129965028,1.0550772459462581
32,697,1,exact_match,member_nonmember_contrast,-210.88429838557261,-222.49922475395886,-217.80311129965028,0.022268672870667607
32,697,1,cosine_similarity,no_prefix,-9.6694740098673186,-9.7941748323860924,-9.2147422491182542,-9.6694740098673186
32,697,1,cosine_similarity,nonmember_prefix,-9.6694740098673186,-9.7941748323860924,-9.2147422491182542,1.0128963398000266
32,697,1,cosine_similarity,member_nonmember_contrast,-9.6694740098673186,-9.7941748323860924,-9.2147422491182542,0.059923898929409192
32,697,1,semantic_kernel,no_prefix,-63.161389421052739,-63.152981617289186,-59.039389281022771,-63.161389421052739
32,697,1,semantic_kernel,nonmember_prefix,-63.161389421052739,-63.152981617289186,-59.039389281022771,0.99986688380606226
32,697,1,semantic_kernel,member_nonmember_contrast,-63.161389421052739,-63.152981617289186,-59.039389281022771,0.065128274947277937
32,698,0,exact_match,no_prefix,-165.61984412842,-138.11217759042714,-138.33169750834944,-165.61984412842
32,698,0,exact_match,nonmember_prefix,-165.61984412842,-138.11217759042714,-138.33169750834944,0.83391080529780182
32,698,0,exact_match,member_nonmember_contrast,-165.61984412842,-138.11217759042714,-138.33169750834944,-0.0013254445388324639
32,698,0,cosine_similarity,no_prefix,-9.6225795411998352,-8.7851021972079693,-8.5614471759356565,-9.6225795411998352
32,698,0,cosine_similarity,nonmember_prefix,-9.6225795411998352,-8.7851021972079693,-8.5614471759356565,0.91296748024725172
32,698,0,cosine_similarity,member_nonmember_contrast,-9.6225795411998352,-8.7851021972079693,-8.5614471759356565,0.023242730321398342
32,698,0,semantic_kernel,no_prefix,-59.346759370624582,-51.108990929996203,-51.571974216086986,-59.346759370624582
32,698,0,semantic_kernel,nonmember_prefix,-59.346759370624582,-51.108990929996203,-51.571974216086986,0.86119261560377791
32,698,0,semantic_kernel,member_nonmember_contrast,-59.346759370624582,-51.108990929996203,-51.571974216086986,-0.0078013237959535442
32,699,1,exact_match,no_prefix,-211.66717884323094,-212.01522369111385,-207.26791214412006,-211.66717884323094
32,699,1,exact_match,nonmember_prefix,-211.66717884323094,-212.01522369111385,-207.26791214412006,1.0016443023891799
32,699,1,exact_match,member_nonmember_contrast,-211.66717884323094,-212.01522369111385,-207.26791214412006,0.022428189258901738
32,699,1,cosine_similarity,no_prefix,-7.9971962030930053,-7.6808633936004949,-7.3984747122247772,-7.9971962030930053
32,699,1,cosine_similarity,nonmember_prefix,-7.9971962030930053,-7.6808633936004949,-7.3984747122247772,0.96044453562735332
32,699,1,cosine_similarity,member_nonmember_contrast,-7.9971962030930053,-7.6808633936004949,-7.3984747122247772,0.035310960767287507
32,699,1,semantic_kernel,no_prefix,-53.868073557194066,-52.289263898010212,-49.830367631937222,-53.868073557194066
32,699,1,semantic_kernel,nonmember_prefix,-53.868073557194066,-52.289263898010212,-49.830367631937222,0.97069118023113332
32,699,1,semantic_kernel,member_nonmember_contrast,-53.868073557194066,-52.289263898010212,-49.830367631937222,0.045646634522065722
32,700,0,exact_match,no_prefix,-257.85400586057318,-252.93228954726291,-255.3258751535239,-257.85400586057318
32,700,0,exact_match,nonmember_prefix,-257.85400586057318,-252.93228954726291,-255.3258751535239,0.98091277931911769
32,700,0,exact_match,member_nonmember_contrast,-257.85400586057318,-252.93228954726291,-255.3258751535239,-0.0092827163893480259
32,700,0,cosine_similarity,no_prefix,-9.5243157707346953,-9.4260352277652029,-9.3538760540506196,-9.5243157707346953
32,700,0,cosine_similarity,nonmember_prefix,-9.5243157707346953,-9.4260352277652029,-9.3538760540506196,0.98968109149935179
32,700,0,cosine_similarity,member_nonmember_contrast,-9.5243157707346953,-9.4260352277652029,-9.3538760540506196,0.0075763105142215344
32,700,0,semantic_kernel,no_prefix,-64.297198959778882,-62.096192504243206,-61.736431707380973,-64.297198959778882
32,700,0,semantic_kernel,nonmember_prefix,-64.297198959778882,-62.096192504243206,-61.736431707380973,0.96576823732379824
32,700,0,semantic_kernel,member_nonmember_contrast,-64.297198959778882,-62.096192504243206,-61.736431707380973,0.005595279462909125
32,701,1,exact_match,no_prefix,-162.56523057606753,-184.37441205738321,-138.76823439524941,-162.56523057606753
32,701,1,exact_match,nonmember_prefix,-162.56523057606753,-184.37441205738321,-138.76823439524941,1.1341564946208513
32,701,1,exact_match,member_nonmember_contrast,-162.56523057606753,-184.37441205738321,-138.76823439524941,0.28054078661546117
32,701,1,cosine_similarity,no_prefix,-7.2227430418487764,-8.2560939279697596,-7.7643142207362015,-7.2227430418487764
32,701,1,cosine_similarity,nonmember_prefix,-7.2227430418487764,-8.2560939279697596,-7.7643142207362015,1.1430690362558544
32,701,1,cosine_similarity,member_nonmember_contrast,-7.2227430418487764,-8.2560939279697596,-7.7643142207362015,0.068087664808809151
32,701,1,semantic_kernel,no_prefix,-47.130986945617948,-53.413940960937623,-49.470457987409972,-47.130986945617948
32,701,1,semantic_kernel,nonmember_prefix,-47.130986945617948,-53.413940960937623,-49.470457987409972,1.133308348127088
32,701,1,semantic_kernel,member_nonmember_contrast,-47.130986945617948,-53.413940960937623,-49.470457987409972,0.08367070645216565
32,702,0,exact_match,no_prefix,-150.24071338779274,-136.55037248025434,-136.75292732466369,-150.24071338779274
32,702,0,exact_match,nonmember_prefix,-150.24071338779274,-136.55037248025434,-136.75292732466369,0.9088772903240836
32,702,0,exact_match,member_nonmember_contrast,-150.24071338779274,-136.55037248025434,-136.75292732466369,-0.001348202094105649
32,702,0,cosine_similarity,no_prefix,-6.9929851075432552,-7.2211442799725196,-6.9376209278632617,-6.9929851075432552
32,702,0,cosine_similarity,nonmember_prefix,-6.9929851075432552,-7.2211442799725196,-6.9376209278632617,1.032626863767113
32,702,0,cosine_similarity,member_nonmember_contrast,-6.9929851075432552,-7.2211442799725196,-6.9376209278632617,0.040543966238884802
32,702,0,semantic_kernel,no_prefix,-43.622282730277661,-43.291148260846491,-42.998318278664868,-43.622282730277661
32,702,0,semantic_kernel,nonmember_prefix,-43.622282730277661,-43.291148260846491,-42.998318278664868,0.99240905223876941
32,702,0,semantic_kernel,member_nonmember_contrast,-43.622282730277661,-43.291148260846491,-42.998318278664868,0.00671285324503142
32,703,1,exact_match,no_prefix,-156.73286556035896,-161.05585348551423,-128.38281736281465,-156.73286556035896
32,703,1,exact_match,nonmember_prefix,-156.73286556035896,-161.05585348551423,-128.38281736281465,1.0275818853288972
32,703,1,exact_match,member_nonmember_contrast,-156.73286556035896,-161.05585348551423,-128.38281736281465,0.20846320907797711
32,703,1,cosine_similarity,no_prefix,-8.3683271262959309,-7.2241470481527346,-7.1048753874703658,-8.3683271262959309
32,703,1,cosine_similarity,nonmember_prefix,-8.3683271262959309,-7.2241470481527346,-7.1048753874703658,0.86327254409691745
32,703,1,cosine_similarity,member_nonmember_contrast,-8.3683271262959309,-7.2241470481527346,-7.1048753874703658,0.014252748354874827
32,703,1,semantic_kernel,no_prefix,-51.772486156285886,-43.005624869921306,-40.365091896210743,-51.772486156285886
32,703,1,semantic_kernel,nonmember_prefix,-51.772486156285886,-43.005624869921306,-40.365091896210743,0.83066563077732047
32,703,1,semantic_kernel,member_nonmember_contrast,-51.772486156285886,-43.005624869921306,-40.365091896210743,0.051002630349633434
32,704,0,exact_match,no_prefix,-110.31642465950635,-99.094836733399646,-90.008339864178708,-110.31642465950635
32,704,0,exact_match,nonmember_prefix,-110.31642465950635,-99.094836733399646,-90.008339864178708,0.89827817606723259
32,704,0,exact_match,member_nonmember_contrast,-110.31642465950635,-99.094836733399646,-90.008339864178708,0.082367579417721118
32,704,0,cosine_similarity,no_prefix,-6.4872603572258551,-7.0037783925666819,-6.0806955024995828,-6.4872603572258551
32,704,0,cosine_similarity,nonmember_prefix,-6.4872603572258551,-7.0037783925666819,-6.0806955024995828,1.079620364668346
32,704,0,cosine_similarity,member_nonmember_contrast,-6.4872603572258551,-7.0037783925666819,-6.0806955024995828,0.14229163610474185
32,704,0,semantic_kernel,no_prefix,-37.700532378692934,-40.808603713731479,-33.083555991770318,-37.700532378692934
32,704,0,semantic_kernel,nonmember_prefix,-37.700532378692934,-40.808603713731479,-33.083555991770318,1.0824410462913017
32,704,0,semantic_kernel,member_nonmember_contrast,-37.700532378692934,-40.808603713731479,-33.083555991770318,0.20490553407482109
32,705,1,exact_match,no_prefix,-344.90830756871304,-321.05917484641208,-305.28053127631085,-344.90830756871304
32,705,1,exact_match,nonmember_prefix,-344.90830756871304,-321.05917484641208,-305.28053127631085,0.93085370169708159
32,705,1,exact_match,member_nonmember_contrast,-344.90830756871304,-321.05917484641208,-305.28053127631085,0.045747357265257471
32,705,1,cosine_similarity,no_prefix,-11.485708823660334,-11.544429121116037,-11.403533798421718,-11.485708823660334
32,705,1,cosine_similarity,nonmember_prefix,-11.485708823660334,-11.544429121116037,-11.403533798421718,1.0051124661400732
32,705,1,cosine_similarity,member_nonmember_contrast,-11.485708823660334,-11.544429121116037,-11.403533798421718,0.012267011540818284
32,705,1,semantic_kernel,no_prefix,-76.222992373726598,-78.62519901911152,-77.178212461576209,-76.222992373726598
32,705,1,semantic_kernel,nonmember_prefix,-76.222992373726598,-78.62519901911152,-77.178212461576209,1.0315155121909507
32,705,1,semantic_kernel,member_nonmember_contrast,-76.222992373726598,-78.62519901911152,-77.178212461576209,0.018983596844907847
32,706,0,exact_match,no_prefix,-136.52576238084023,-99.514833122817592,-149.06175423239773,-136.52576238084023
32,706,0,exact_match,nonmember_prefix,-136.52576238084023,-99.514833122817592,-149.06175423239773,0.72890882561211989
32,706,0,exact_match,member_nonmember_contrast,-136.52576238084023,-99.514833122817592,-149.06175423239773,-0.36291261257614088
32,706,0,cosine_similarity,no_prefix,-7.9619168231697159,-6.5030611227253825,-7.2474866534027251,-7.9619168231697159
32,706,0,cosine_similarity,nonmember_prefix,-7.9619168231697159,-6.5030611227253825,-7.2474866534027251,0.81677079366127459
32,706,0,cosine_similarity,member_nonmember_contrast,-7.9619168231697159,-6.5030611227253825,-7.2474866534027251,-0.093498280277308859
32,706,0,semantic_kernel,no_prefix,-49.435130407634567,-41.153927174103799,-47.300900410653682,-49.435130407634567
32,706,0,semantic_kernel,nonmember_prefix,-49.435130407634567,-41.153927174103799,-47.300900410653682,0.83248343505427769
32,706,0,semantic_kernel,member_nonmember_contrast,-49.435130407634567,-41.153927174103799,-47.300900410653682,-0.12434423022378775
32,707,1,exact_match,no_prefix,-132.65044434206371,-131.75089092484208,-118.37093016949996,-132.65044434206371
32,707,1,exact_match,nonmember_prefix,-132.65044434206371,-131.75089092484208,-118.37093016949996,0.99321861738433415
32,707,1,exact_match,member_nonmember_contrast,-132.65044434206371,-131.75089092484208,-118.37093016949996,0.10086630935693983
32,707,1,cosine_similarity,no_prefix,-5.9045045915601788,-5.9369838679234643,-5.4320971529801296,-5.9045045915601788
32,707,1,cosine_similarity,nonmember_prefix,-5.9045045915601788,-5.9369838679234643,-5.4320971529801296,1.0055007623179277
32,707,1,cosine_similarity,member_nonmember_contrast,-5.9045045915601788,-5.9369838679234643,-5.4320971529801296,0.085508734410167639
32,707,1,semantic_kernel,no_prefix,-36.207004880554479,-35.515117075039896,-33.096670410478204,-36.207004880554479
32,707,1,semantic_kernel,nonmember_prefix,-36.207004880554479,-35.515117075039896,-33.096670410478204,0.98089077492609256
32,707,1,semantic_kernel,member_nonmember_contrast,-36.207004880554479,-35.515117075039896,-33.096670410478204,0.066794993746101206
32,708,0,exact_match,no_prefix,-227.35094291980897,-220.81562320934745,-235.01386251658369,-227.35094291980897
32,708,0,exact_match,nonmember_prefix,-227.35094291980897,-220.81562320934745,-235.01386251658369,0.97125448600947017
32,708,0,exact_match,member_nonmember_contrast,-227.35094291980897,-220.81562320934745,-235.01386251658369,-0.062450760594576583
32,708,0,cosine_similarity,no_prefix,-9.3610228901449748,-8.6064569994889322,-8.5070946654185686,-9.3610228901449748
32,708,0,cosine_similarity,nonmember_prefix,-9.3610228901449748,-8.6064569994889322,-8.5070946654185686,0.91939279504909355
32,708,0,cosine_similarity,member_nonmember_contrast,-9.3610228901449748,-8.6064569994889322,-8.5070946654185686,0.010614473998879914
32,708,0,semantic_kernel,no_prefix,-63.068162769741811,-58.253681862578645,-56.926715612423315,-63.068162769741811
32,708,0,semantic_kernel,nonmember_prefix,-63.068162769741811,-58.253681862578645,-56.926715612423315,0.92366226165901555
32,708,0,semantic_kernel,member_nonmember_contrast,-63.068162769741811,-58.253681862578645,-56.926715612423315,0.021040191942803318
32,709,1,exact_match,no_prefix,-161.24754030885899,-128.4850391461583,-110.15113177640362,-161.24754030885899
32,709,1,exact_match,nonmember_prefix,-161.24754030885899,-128.4850391461583,-110.15113177640362,0.79681859890733042
32,709,1,exact_match,member_nonmember_contrast,-161.24754030885899,-128.4850391461583,-110.15113177640362,0.11370038472920144
32,709,1,cosine_similarity,no_prefix,-6.6921530629986412,-6.438504628585787,-6.1494808965553602,-6.6921530629986412
32,709,1,cosine_similarity,nonmember_prefix,-6.6921530629986412,-6.438504628585787,-6.1494808965553602,0.96209763404616466
32,709,1,cosine_similarity,member_nonmember_contrast,-6.6921530629986412,-6.438504628585787,-6.1494808965553602,0.043188452103472968
32,709,1,semantic_kernel,no_prefix,-41.235631922529151,-37.448607835911105,-35.456041411633649,-41.235631922529151
32,709,1,semantic_kernel,nonmember_prefix,-41.235631922529151,-37.448607835911105,-35.456041411633649,0.90816136651590873
32,709,1,semantic_kernel,member_nonmember_contrast,-41.235631922529151,-37.448607835911105,-35.456041411633649,0.048321471780060542
32,710,0,exact_match,no_prefix,-195.11146182491788,-187.96626419247559,-186.91769259425422,-195.11146182491788
32,710,0,exact_match,nonmember_prefix,-195.11146182491788,-187.96626419247559,-186.91769259425422,0.96337889345089323
32,710,0,exact_match,member_nonmember_contrast,-195.11146182491788,-187.96626419247559,-186.91769259425422,0.0053742183489061315
32,710,0,cosine_similarity,no_prefix,-8.98257181801333,-8.6004459068942651,-8.2576059925494381,-8.98257181801333
32,710,0,cosine_similarity,nonmember_prefix,-8.98257181801333,-8.6004459068942651,-8.2576059925494381,0.95745918664933316
32,710,0,cosine_similarity,member_nonmember_contrast,-8.98257181801333,-8.6004459068942651,-8.2576059925494381,0.038167233314773848
32,710,0,semantic_kernel,no_prefix,-59.426843419254531,-56.913692584556941,-55.458540065169593,-59.426843419254531
32,710,0,semantic_kernel,nonmember_prefix,-59.426843419254531,-56.913692584556941,-55.458540065169593,0.95771017455920737
32,710,0,semantic_kernel,member_nonmember_contrast,-59.426843419254531,-56.913692584556941,-55.458540065169593,0.024486451503427358
32,711,1,exact_match,no_prefix,-153.75060730724414,-134.14681007247506,-163.03339279164334,-153.75060730724414
32,711,1,exact_match,nonmember_prefix,-153.75060730724414,-134.14681007247506,-163.03339279164334,0.87249613137726179
32,711,1,exact_match,member_nonmember_contrast,-153.75060730724414,-134.14681007247506,-163.03339279164334,-0.18787947069011188
32,711,1,cosine_similarity,no_prefix,-6.9545565680588659,-6.4334845735150772,-6.5669521044162078,-6.9545565680588659
32,711,1,cosine_similarity,nonmember_prefix,-6.9545565680588659,-6.4334845735150772,-6.5669521044162078,0.92507473489582548
32,711,1,cosine_similarity,member_nonmember_contrast,-6.9545565680588659,-6.4334845735150772,-6.5669521044162078,-0.019191379003821039
32,711,1,semantic_kernel,no_prefix,-43.733939676235003,-39.740818258266209,-40.272435641491668,-43.733939676235003
32,711,1,semantic_kernel,nonmember_prefix,-43.733939676235003,-39.740818258266209,-40.272435641491668,0.90869513591663331
32,711,1,semantic_kernel,member_nonmember_contrast,-43.733939676235003,-39.740818258266209,-40.272435641491668,-0.012155716753648418
32,712,0,exact_match,no_prefix,-280.19011217857746,-300.12310936791874,-284.89953157956796,-280.19011217857746
32,712,0,exact_match,nonmember_prefix,-280.19011217857746,-300.12310936791874,-284.89953157956796,1.0711409729428178
32,712,0,exact_match,member_nonmember_contrast,-280.19011217857746,-300.12310936791874,-284.89953157956796,0.054333030062988542
32,712,0,cosine_similarity,no_prefix,-11.606030839176125,-12.446561413263824,-11.501116715462169,-11.606030839176125
32,712,0,cosine_similarity,nonmember_prefix,-11.606030839176125,-12.446561413263824,-11.501116715462169,1.0724218801186096
32,712,0,cosine_similarity,member_nonmember_contrast,-11.606030839176125,-12.446561413263824,-11.501116715462169,0.081461501429955618
32,712,0,semantic_kernel,no_prefix,-75.466386697511609,-83.610321475172086,-77.89586845283641,-75.466386697511609
32,712,0,semantic_kernel,nonmember_prefix,-75.466386697511609,-83.610321475172086,-77.89586845283641,1.1079147304389096
32,712,0,semantic_kernel,member_nonmember_contrast,-75.466386697511609,-83.610321475172086,-77.89586845283641,0.07572183156509997
32,713,1,exact_match,no_prefix,-119.96789406006974,-149.83433181399414,-100.70425812385619,-119.96789406006974
32,713,1,exact_match,nonmember_prefix,-119.96789406006974,-149.83433181399414,-100.70425812385619,1.2489535886907361
32,713,1,exact_match,member_nonmember_contrast,-119.96789406006974,-149.83433181399414,-100.70425812385619,0.40952684945471973
32,713,1,cosine_similarity,no_prefix,-7.7866009556500746,-7.6281847977422839,-7.2082240927125589,-7.7866009556500746
32,713,1,cosine_similarity,nonmember_prefix,-7.7866009556500746,-7.6281847977422839,-7.2082240927125589,0.97965528748550523
32,713,1,cosine_similarity,member_nonmember_contrast,-7.7866009556500746,-7.6281847977422839,-7.2082240927125589,0.053933764863729805
32,713,1,semantic_kernel,no_prefix,-44.938334347367487,-46.686376172053215,-42.672400337181131,-44.938334347367487
32,713,1,semantic_kernel,nonmember_prefix,-44.938334347367487,-46.686376172053215,-42.672400337181131,1.0388986786019614
32,713,1,semantic_kernel,member_nonmember_contrast,-44.938334347367487,-46.686376172053215,-42.672400337181131,0.089321865021622135
32,714,0,exact_match,no_prefix,-210.75116230430274,-159.61147554311199,-191.82607111618159,-210.75116230430274
32,714,0,exact_match,nonmember_prefix,-210.75116230430274,-159.61147554311199,-191.82607111618159,0.75734564781497926
32,714,0,exact_match,member_nonmember_contrast,-210.75116230430274,-159.61147554311199,-191.82607111618159,-0.15285607548182856
32,714,0,cosine_similarity,no_prefix,-8.5859393263163231,-8.1338258972498796,-8.1134604312660557,-8.5859393263163231
32,714,0,cosine_similarity,nonmember_prefix,-8.5859393263163231,-8.1338258972498796,-8.1134604312660557,0.94734257815208478
32,714,0,cosine_similarity,member_nonmember_contrast,-8.5859393263163231,-8.1338258972498796,-8.1134604312660557,0.0023719554972165702
32,714,0,semantic_kernel,no_prefix,-55.098335245471112,-50.149858353996819,-51.941639554893491,-55.098335245471112
32,714,0,semantic_kernel,nonmember_prefix,-55.098335245471112,-50.149858353996819,-51.941639554893491,0.91018826849435452
32,714,0,semantic_kernel,member_nonmember_contrast,-55.098335245471112,-50.149858353996819,-51.941639554893491,-0.032519697608176829
32,715,1,exact_match,no_prefix,-140.44031658277692,-119.44258216769215,-144.70294565254105,-140.44031658277692
32,715,1,exact_match,nonmember_prefix,-140.44031658277692,-119.44258216769215,-144.70294565254105,0.85048642066604507
32,715,1,exact_match,member_nonmember_contrast,-140.44031658277692,-119.44258216769215,-144.70294565254105,-0.17986546954243146
32,715,1,cosine_similarity,no_prefix,-8.3596209323005457,-7.2791019146252198,-7.1223148017088862,-8.3596209323005457
32,715,1,cosine_similarity,nonmember_prefix,-8.3596209323005457,-7.2791019146252198,-7.1223148017088862,0.8707454528828773
32,715,1,cosine_similarity,member_nonmember_contrast,-8.3596209323005457,-7.2791019146252198,-7.1223148017088862,0.018755289765655225
32,715,1,semantic_kernel,no_prefix,-52.672617635005679,-44.789416867492903,-44.383992720662512,-52.672617635005679
32,715,1,semantic_kernel,nonmember_prefix,-52.672617635005679,-44.789416867492903,-44.383992720662512,0.85033588377666502
32,715,1,semantic_kernel,member_nonmember_contrast,-52.672617635005679,-44.789416867492903,-44.383992720662512,0.0076970571244393731
32,716,0,exact_match,no_prefix,-160.22197007983794,-123.67060308898098,-143.30382736707696,-160.22197007983794
32,716,0,exact_match,nonmember_prefix,-160.22197007983794,-123.67060308898098,-143.30382736707696,0.77187044340645938
32,716,0,exact_match,member_nonmember_contrast,-160.22197007983794,-123.67060308898098,-143.30382736707696,-0.12253765365831432
32,716,0,cosine_similarity,no_prefix,-6.528121439461918,-6.1135517868192091,-6.5055900514623639,-6.528121439461918
32,716,0,cosine_similarity,nonmember_prefix,-6.528121439461918,-6.1135517868192091,-6.5055900514623639,0.93649480076509117
32,716,0,cosine_similarity,member_nonmember_contrast,-6.528121439461918,-6.1135517868192091,-6.5055900514623639,-0.060053764054283386
32,716,0,semantic_kernel,no_prefix,-43.923641269101502,-37.139667511432378,-42.594526723633436,-43.923641269101502
32,716,0,semantic_kernel,nonmember_prefix,-43.923641269101502,-37.139667511432378,-42.594526723633436,0.8455507430245458
32,716,0,semantic_kernel,member_nonmember_contrast,-43.923641269101502,-37.139667511432378,-42.594526723633436,-0.12418959481936961
32,717,1,exact_match,no_prefix,-68.180393280801354,-81.917068559796192,-78.991755598227684,-68.180393280801354
